account_id,snapshot_date,days_past_due,outstanding_balance
A007178,2024-05-31,0,3095.38
A007178,2024-06-30,0,3235.22
A007178,2024-07-31,0,3693.91
A007178,2024-08-31,0,3529.28
A007178,2024-09-30,0,3566.57
A007178,2024-10-31,0,3268.76
A007178,2024-11-30,0,3985.9
A007178,2024-12-31,0,3476.38
A007178,2025-01-31,0,3652.88
A007178,2025-02-28,0,3020.9
A007178,2025-03-31,0,3637.9
A007178,2025-04-30,0,3112.32
A007178,2025-05-31,0,3182.97
A007178,2025-06-30,0,3361.84
A007178,2025-07-31,0,3464.85
A007178,2025-08-31,0,3610.19
A007178,2025-09-30,0,3089.13
A007178,2025-10-31,0,3371.75
A007178,2025-11-30,0,3098.3
A007178,2025-12-31,0,3225.12
A007179,2024-01-31,0,6093.43
A007179,2024-02-29,0,5555.04
A007179,2024-03-31,0,5698.85
A007179,2024-04-30,0,6149.57
A007179,2024-05-31,0,5575.7
A007179,2024-06-30,0,6173.76
A007179,2024-07-31,0,6102.5
A007179,2024-08-31,0,5270.88
A007179,2024-09-30,0,5885.79
A007179,2024-10-31,0,5747.0
A007179,2024-11-30,0,6012.66
A007179,2024-12-31,0,6711.45
A007179,2025-01-31,0,5669.69
A007179,2025-02-28,0,6238.52
A007179,2025-03-31,0,6168.57
A007179,2025-04-30,0,6017.19
A007179,2025-05-31,0,5365.71
A007179,2025-06-30,0,6811.13
A007179,2025-07-31,0,5692.01
A007179,2025-08-31,0,5905.04
A007179,2025-09-30,0,6136.25
A007179,2025-10-31,0,5713.74
A007179,2025-11-30,0,5706.1
A007179,2025-12-31,0,5602.99
A007180,2024-01-31,0,3119.48
A007180,2024-02-29,0,3049.2
A007180,2024-03-31,0,3293.32
A007180,2024-04-30,0,3020.69
A007180,2024-05-31,0,3620.67
A007180,2024-06-30,0,3328.15
A007180,2024-07-31,0,3248.92
A007180,2024-08-31,0,3158.71
A007180,2024-09-30,0,3729.99
A007180,2024-10-31,0,3349.45
A007180,2024-11-30,0,3220.87
A007180,2024-12-31,0,3350.7
A007180,2025-01-31,0,3214.0
A007180,2025-02-28,0,3200.3
A007180,2025-03-31,0,3225.52
A007180,2025-04-30,0,3673.98
A007180,2025-05-31,0,3576.77
A007180,2025-06-30,0,3057.83
A007180,2025-07-31,0,3451.0
A007180,2025-08-31,0,3301.75
A007180,2025-09-30,0,3362.07
A007180,2025-10-31,0,3345.02
A007180,2025-11-30,0,3433.19
A007180,2025-12-31,0,3452.81
A007181,2024-01-31,0,5980.0
A007181,2024-02-29,0,5704.7
A007181,2024-03-31,0,5370.35
A007181,2024-04-30,0,6490.12
A007181,2024-05-31,0,5351.6
A007181,2024-06-30,0,6481.96
A007181,2024-07-31,0,5758.63
A007181,2024-08-31,0,4787.91
A007181,2024-09-30,0,5969.46
A007181,2024-10-31,0,5431.19
A007181,2024-11-30,0,5071.83
A007181,2024-12-31,0,5539.29
A007181,2025-01-31,0,6054.16
A007181,2025-02-28,0,5959.84
A007181,2025-03-31,0,5945.53
A007181,2025-04-30,0,5789.61
A007181,2025-05-31,0,4966.77
A007181,2025-06-30,0,5593.4
A007181,2025-07-31,0,5623.1
A007181,2025-08-31,0,5400.09
A007181,2025-09-30,0,6116.96
A007181,2025-10-31,0,5963.73
A007181,2025-11-30,0,5125.94
A007181,2025-12-31,0,5404.08
A007182,2024-12-31,0,9073.3
A007182,2025-01-31,0,9554.92
A007182,2025-02-28,0,8762.63
A007182,2025-03-31,0,10129.9
A007182,2025-04-30,0,8822.44
A007182,2025-05-31,0,7677.85
A007182,2025-06-30,0,8288.65
A007182,2025-07-31,0,8567.92
A007182,2025-08-31,0,9554.12
A007182,2025-09-30,0,9300.69
A007182,2025-10-31,0,8634.67
A007182,2025-11-30,0,9705.74
A007182,2025-12-31,0,9312.64
A007183,2024-10-31,0,744.28
A007183,2024-11-30,0,850.12
A007183,2024-12-31,0,765.79
A007183,2025-01-31,0,813.41
A007183,2025-02-28,0,827.63
A007183,2025-03-31,0,823.9
A007183,2025-04-30,0,784.53
A007183,2025-05-31,0,713.97
A007183,2025-06-30,0,698.56
A007183,2025-07-31,0,785.34
A007183,2025-08-31,0,739.81
A007183,2025-09-30,0,659.99
A007183,2025-10-31,0,853.95
A007183,2025-11-30,0,777.71
A007183,2025-12-31,0,727.98
A007184,2024-01-31,0,5226.32
A007184,2024-02-29,0,5394.64
A007184,2024-03-31,0,5260.25
A007184,2024-04-30,0,5892.51
A007184,2024-05-31,0,6065.48
A007184,2024-06-30,0,5460.58
A007184,2024-07-31,0,5806.14
A007184,2024-08-31,0,5845.06
A007184,2024-09-30,0,5455.74
A007184,2024-10-31,0,5955.87
A007184,2024-11-30,0,5905.06
A007184,2024-12-31,0,5985.19
A007184,2025-01-31,0,5267.82
A007184,2025-02-28,0,5693.98
A007184,2025-03-31,0,5539.77
A007184,2025-04-30,0,5412.9
A007184,2025-05-31,0,5618.22
A007184,2025-06-30,0,5537.81
A007184,2025-07-31,0,4898.07
A007184,2025-08-31,0,5786.35
A007184,2025-09-30,0,5443.87
A007184,2025-10-31,0,6113.11
A007184,2025-11-30,0,5645.08
A007184,2025-12-31,0,5675.57
A007185,2024-01-31,0,12053.2
A007185,2024-02-29,0,11759.71
A007185,2024-03-31,0,11466.21
A007185,2024-04-30,0,13929.15
A007185,2024-05-31,0,12032.11
A007185,2024-06-30,0,12472.58
A007185,2024-07-31,0,9919.41
A007185,2024-08-31,0,11907.1
A007185,2024-09-30,0,10786.94
A007185,2024-10-31,0,11833.97
A007185,2024-11-30,0,11149.02
A007185,2024-12-31,0,11660.13
A007185,2025-01-31,0,12551.08
A007185,2025-02-28,0,12378.44
A007185,2025-03-31,0,12234.97
A007185,2025-04-30,0,11256.18
A007185,2025-05-31,0,10124.13
A007185,2025-06-30,0,11636.49
A007185,2025-07-31,0,12146.8
A007185,2025-08-31,0,10229.13
A007185,2025-09-30,0,11366.2
A007185,2025-10-31,0,9817.08
A007185,2025-11-30,0,12313.17
A007185,2025-12-31,0,11979.18
A007186,2024-01-31,0,14729.5
A007186,2024-02-29,0,14676.0
A007186,2024-03-31,0,13945.7
A007186,2024-04-30,0,14193.75
A007186,2024-05-31,0,14521.42
A007186,2024-06-30,0,14039.56
A007186,2024-07-31,0,15474.05
A007186,2024-08-31,0,14460.15
A007186,2024-09-30,0,14499.08
A007186,2024-10-31,0,13700.92
A007186,2024-11-30,0,13353.29
A007186,2024-12-31,0,15033.78
A007186,2025-01-31,0,16153.08
A007186,2025-02-28,0,15448.56
A007186,2025-03-31,0,14487.93
A007186,2025-04-30,0,14308.94
A007186,2025-05-31,0,14093.89
A007186,2025-06-30,0,14344.98
A007186,2025-07-31,0,13284.8
A007186,2025-08-31,0,13794.86
A007186,2025-09-30,0,13804.26
A007186,2025-10-31,0,14443.07
A007186,2025-11-30,0,13119.86
A007186,2025-12-31,0,15945.39
A007187,2024-01-31,0,4952.72
A007187,2024-02-29,0,5813.63
A007187,2024-03-31,0,6064.56
A007187,2024-04-30,0,5246.47
A007187,2024-05-31,0,5738.09
A007187,2024-06-30,30,6363.38
A007187,2024-07-31,30,5780.13
A007187,2024-08-31,30,5232.16
A007187,2024-09-30,30,5814.73
A007187,2024-10-31,30,5408.98
A007187,2024-11-30,30,5521.49
A007187,2024-12-31,0,6441.55
A007187,2025-01-31,0,5411.22
A007187,2025-02-28,0,5057.42
A007187,2025-03-31,0,5726.74
A007187,2025-04-30,0,5612.81
A007187,2025-05-31,0,5632.63
A007187,2025-06-30,0,6566.14
A007187,2025-07-31,0,5769.15
A007187,2025-08-31,0,5995.26
A007187,2025-09-30,0,6494.85
A007187,2025-10-31,0,5421.07
A007187,2025-11-30,0,6197.67
A007187,2025-12-31,0,5359.32
A007188,2024-01-31,0,1530.69
A007188,2024-02-29,0,1562.64
A007188,2024-03-31,0,1563.24
A007188,2024-04-30,0,1623.09
A007188,2024-05-31,0,1669.05
A007188,2024-06-30,0,1583.97
A007188,2024-07-31,0,1644.2
A007188,2024-08-31,0,1475.75
A007188,2024-09-30,0,1582.99
A007188,2024-10-31,0,1661.58
A007188,2024-11-30,0,1501.07
A007188,2024-12-31,0,1525.14
A007188,2025-01-31,0,1795.94
A007188,2025-02-28,0,1614.99
A007188,2025-03-31,0,1747.25
A007188,2025-04-30,0,1540.06
A007188,2025-05-31,0,1591.63
A007188,2025-06-30,0,1573.47
A007188,2025-07-31,0,1429.17
A007188,2025-08-31,0,1377.62
A007188,2025-09-30,0,1421.48
A007188,2025-10-31,0,1692.96
A007188,2025-11-30,0,1560.5
A007188,2025-12-31,0,1567.91
A007189,2024-04-30,0,6530.77
A007189,2024-05-31,0,6169.71
A007189,2024-06-30,0,6026.65
A007189,2024-07-31,30,6048.7
A007189,2024-08-31,0,7121.76
A007189,2024-09-30,0,6329.17
A007189,2024-10-31,0,6301.39
A007189,2024-11-30,0,5988.89
A007189,2024-12-31,0,5877.33
A007189,2025-01-31,0,5697.11
A007189,2025-02-28,0,6491.16
A007189,2025-03-31,0,6029.43
A007189,2025-04-30,0,5709.15
A007189,2025-05-31,0,5726.35
A007189,2025-06-30,0,6327.98
A007189,2025-07-31,0,6415.89
A007189,2025-08-31,0,6664.77
A007189,2025-09-30,0,6658.58
A007189,2025-10-31,0,6550.38
A007189,2025-11-30,0,6396.88
A007189,2025-12-31,30,6104.27
A007190,2024-01-31,0,6260.95
A007190,2024-02-29,0,6491.04
A007190,2024-03-31,0,5583.43
A007190,2024-04-30,0,5938.86
A007190,2024-05-31,0,5155.87
A007190,2024-06-30,0,6287.14
A007190,2024-07-31,0,6035.32
A007190,2024-08-31,0,5437.38
A007190,2024-09-30,0,5859.31
A007190,2024-10-31,0,6251.59
A007190,2024-11-30,0,5411.04
A007190,2024-12-31,0,5612.38
A007190,2025-01-31,0,5708.96
A007190,2025-02-28,0,6792.89
A007190,2025-03-31,0,6023.71
A007190,2025-04-30,0,5225.3
A007190,2025-05-31,0,6052.36
A007190,2025-06-30,0,5290.0
A007190,2025-07-31,0,5613.02
A007190,2025-08-31,0,5926.65
A007190,2025-09-30,0,5613.39
A007190,2025-10-31,0,6775.29
A007190,2025-11-30,0,6261.31
A007190,2025-12-31,0,5898.92
A007191,2024-12-31,0,2105.71
A007191,2025-01-31,0,1707.49
A007191,2025-02-28,0,2102.26
A007191,2025-03-31,0,1884.14
A007191,2025-04-30,0,1902.93
A007191,2025-05-31,0,1837.24
A007191,2025-06-30,0,1719.7
A007191,2025-07-31,0,1795.96
A007191,2025-08-31,0,1882.4
A007191,2025-09-30,0,1989.2
A007191,2025-10-31,0,1847.37
A007191,2025-11-30,0,1925.79
A007191,2025-12-31,0,1873.83
A007192,2024-01-31,0,3066.46
A007192,2024-02-29,0,3210.22
A007192,2024-03-31,0,3122.87
A007192,2024-04-30,0,3174.34
A007192,2024-05-31,0,3400.49
A007192,2024-06-30,0,3280.0
A007192,2024-07-31,0,3539.6
A007192,2024-08-31,0,2993.97
A007192,2024-09-30,0,2868.27
A007192,2024-10-31,0,3685.16
A007192,2024-11-30,0,3154.0
A007192,2024-12-31,0,3090.65
A007192,2025-01-31,0,3101.61
A007192,2025-02-28,0,3017.72
A007192,2025-03-31,0,3008.71
A007192,2025-04-30,0,3072.6
A007192,2025-05-31,0,3073.64
A007192,2025-06-30,0,2751.03
A007192,2025-07-31,0,3357.48
A007192,2025-08-31,0,3449.31
A007192,2025-09-30,0,2837.02
A007192,2025-10-31,0,3009.74
A007192,2025-11-30,0,3080.13
A007192,2025-12-31,0,3399.36
A007193,2024-01-31,0,2697.6
A007193,2024-02-29,0,2507.26
A007193,2024-03-31,0,2073.14
A007193,2024-04-30,0,2280.65
A007193,2024-05-31,0,2611.14
A007193,2024-06-30,30,2607.27
A007193,2024-07-31,0,2373.67
A007193,2024-08-31,0,2214.6
A007193,2024-09-30,0,2704.76
A007193,2024-10-31,0,2744.16
A007193,2024-11-30,0,2327.5
A007193,2024-12-31,0,2655.22
A007193,2025-01-31,0,2630.53
A007193,2025-02-28,0,2798.87
A007193,2025-03-31,0,2517.68
A007193,2025-04-30,0,2661.94
A007193,2025-05-31,0,2766.4
A007193,2025-06-30,0,2441.61
A007193,2025-07-31,0,2302.49
A007193,2025-08-31,0,2299.45
A007193,2025-09-30,0,2731.86
A007193,2025-10-31,0,2498.07
A007193,2025-11-30,0,2385.13
A007193,2025-12-31,0,2523.27
A007194,2024-02-29,0,6545.77
A007194,2024-03-31,0,6560.76
A007194,2024-04-30,0,6696.08
A007194,2024-05-31,0,8061.19
A007194,2024-06-30,0,8883.82
A007194,2024-07-31,0,7405.35
A007194,2024-08-31,0,7311.25
A007194,2024-09-30,0,6724.81
A007194,2024-10-31,0,7265.39
A007194,2024-11-30,0,6868.48
A007194,2024-12-31,0,7497.99
A007194,2025-01-31,0,7963.47
A007194,2025-02-28,0,6763.66
A007194,2025-03-31,0,7322.76
A007194,2025-04-30,0,7508.98
A007194,2025-05-31,0,7326.14
A007194,2025-06-30,0,5638.44
A007194,2025-07-31,0,8074.94
A007194,2025-08-31,0,7532.96
A007194,2025-09-30,0,6967.33
A007194,2025-10-31,0,7867.86
A007194,2025-11-30,0,7065.26
A007194,2025-12-31,0,7814.78
A007195,2024-01-31,0,8313.06
A007195,2024-02-29,0,8199.32
A007195,2024-03-31,0,7660.73
A007195,2024-04-30,0,8866.25
A007195,2024-05-31,0,8314.29
A007195,2024-06-30,0,8607.94
A007195,2024-07-31,0,8150.38
A007195,2024-08-31,0,8119.72
A007195,2024-09-30,0,7628.88
A007195,2024-10-31,0,6564.14
A007195,2024-11-30,0,7775.29
A007195,2024-12-31,0,8117.03
A007195,2025-01-31,0,8468.37
A007195,2025-02-28,0,8240.01
A007195,2025-03-31,0,7678.05
A007195,2025-04-30,0,7994.21
A007195,2025-05-31,0,8846.97
A007195,2025-06-30,0,7601.83
A007195,2025-07-31,0,8121.14
A007195,2025-08-31,0,8997.87
A007195,2025-09-30,0,7794.04
A007195,2025-10-31,0,6828.31
A007195,2025-11-30,0,8462.19
A007195,2025-12-31,0,8401.65
A007196,2024-05-31,0,2522.48
A007196,2024-06-30,0,2451.62
A007196,2024-07-31,0,2501.85
A007196,2024-08-31,0,2570.88
A007196,2024-09-30,0,2470.19
A007196,2024-10-31,0,2362.68
A007196,2024-11-30,0,2466.93
A007196,2024-12-31,0,2455.18
A007196,2025-01-31,0,2591.05
A007196,2025-02-28,0,2751.05
A007196,2025-03-31,0,2773.16
A007196,2025-04-30,0,2456.95
A007196,2025-05-31,0,2460.82
A007196,2025-06-30,0,2585.9
A007196,2025-07-31,0,2328.69
A007196,2025-08-31,0,2229.84
A007196,2025-09-30,0,2559.73
A007196,2025-10-31,0,2695.6
A007196,2025-11-30,0,2338.16
A007196,2025-12-31,0,2386.89
A007197,2025-03-31,0,6822.79
A007197,2025-04-30,0,7233.04
A007197,2025-05-31,0,6882.16
A007197,2025-06-30,0,6470.51
A007197,2025-07-31,0,6984.23
A007197,2025-08-31,0,6217.85
A007197,2025-09-30,0,6844.33
A007197,2025-10-31,0,6471.9
A007197,2025-11-30,0,6697.49
A007197,2025-12-31,0,6183.2
A007198,2024-01-31,0,2416.8
A007198,2024-02-29,0,2243.89
A007198,2024-03-31,0,2494.14
A007198,2024-04-30,0,2762.31
A007198,2024-05-31,0,2701.51
A007198,2024-06-30,0,2437.32
A007198,2024-07-31,0,2508.84
A007198,2024-08-31,0,2579.96
A007198,2024-09-30,0,2438.53
A007198,2024-10-31,0,2424.55
A007198,2024-11-30,0,2515.56
A007198,2024-12-31,0,2734.34
A007198,2025-01-31,0,2136.81
A007198,2025-02-28,0,2466.66
A007198,2025-03-31,0,2209.25
A007198,2025-04-30,0,2257.79
A007198,2025-05-31,0,2266.89
A007198,2025-06-30,0,2126.9
A007198,2025-07-31,0,2266.0
A007198,2025-08-31,0,2198.03
A007198,2025-09-30,0,2615.52
A007198,2025-10-31,0,2382.72
A007198,2025-11-30,0,2655.03
A007198,2025-12-31,0,2555.21
A007199,2024-08-31,0,2015.55
A007199,2024-09-30,0,2041.72
A007199,2024-10-31,0,2040.85
A007199,2024-11-30,0,1946.11
A007199,2024-12-31,0,1706.92
A007199,2025-01-31,0,1932.27
A007199,2025-02-28,0,1707.82
A007199,2025-03-31,0,2132.18
A007199,2025-04-30,0,1964.68
A007199,2025-05-31,0,2044.17
A007199,2025-06-30,0,1953.03
A007199,2025-07-31,0,1527.77
A007199,2025-08-31,0,1705.04
A007199,2025-09-30,0,1888.65
A007199,2025-10-31,0,1926.42
A007199,2025-11-30,0,2203.77
A007199,2025-12-31,0,1999.71
A007200,2024-07-31,0,2483.72
A007200,2024-08-31,0,2455.21
A007200,2024-09-30,0,2270.87
A007200,2024-10-31,0,2314.89
A007200,2024-11-30,0,1921.62
A007200,2024-12-31,0,2148.66
A007200,2025-01-31,0,2115.29
A007200,2025-02-28,0,2180.27
A007200,2025-03-31,30,2496.81
A007200,2025-04-30,30,2279.83
A007200,2025-05-31,60,2230.76
A007200,2025-06-30,60,2200.14
A007200,2025-07-31,60,2350.81
A007200,2025-08-31,60,2239.71
A007200,2025-09-30,30,2117.0
A007200,2025-10-31,30,2246.13
A007200,2025-11-30,0,2154.6
A007200,2025-12-31,0,2297.34
A007201,2024-01-31,0,1885.03
A007201,2024-02-29,0,1812.35
A007201,2024-03-31,0,1851.02
A007201,2024-04-30,0,1921.29
A007201,2024-05-31,0,1746.31
A007201,2024-06-30,0,1729.82
A007201,2024-07-31,0,2040.85
A007201,2024-08-31,0,1855.99
A007201,2024-09-30,0,1871.34
A007201,2024-10-31,0,1843.2
A007201,2024-11-30,0,1827.84
A007201,2024-12-31,0,1863.08
A007201,2025-01-31,0,1693.34
A007201,2025-02-28,0,1689.19
A007201,2025-03-31,0,1664.78
A007201,2025-04-30,0,1807.16
A007201,2025-05-31,0,1860.0
A007201,2025-06-30,0,1906.44
A007201,2025-07-31,0,1801.48
A007201,2025-08-31,0,1624.38
A007201,2025-09-30,0,1896.86
A007201,2025-10-31,0,1993.55
A007201,2025-11-30,0,1786.68
A007201,2025-12-31,0,1714.07
A007202,2024-01-31,0,1622.31
A007202,2024-02-29,0,1624.11
A007202,2024-03-31,0,1536.22
A007202,2024-04-30,0,1532.56
A007202,2024-05-31,0,1607.25
A007202,2024-06-30,0,1749.17
A007202,2024-07-31,0,1579.82
A007202,2024-08-31,0,1668.41
A007202,2024-09-30,0,1543.21
A007202,2024-10-31,0,1521.6
A007202,2024-11-30,0,1715.79
A007202,2024-12-31,0,1615.48
A007202,2025-01-31,0,1537.42
A007202,2025-02-28,0,1557.88
A007202,2025-03-31,0,1574.02
A007202,2025-04-30,0,1801.0
A007202,2025-05-31,0,1610.75
A007202,2025-06-30,0,1639.3
A007202,2025-07-31,30,1583.77
A007202,2025-08-31,60,1601.89
A007202,2025-09-30,60,1678.18
A007202,2025-10-31,60,1770.75
A007202,2025-11-30,30,1794.38
A007202,2025-12-31,0,1559.81
A007203,2024-01-31,0,6323.53
A007203,2024-02-29,0,6048.17
A007203,2024-03-31,0,5524.35
A007203,2024-04-30,0,5959.41
A007203,2024-05-31,0,5820.75
A007203,2024-06-30,0,5625.98
A007203,2024-07-31,0,6024.59
A007203,2024-08-31,0,6421.42
A007203,2024-09-30,0,6109.71
A007203,2024-10-31,0,6278.05
A007203,2024-11-30,0,5529.33
A007203,2024-12-31,0,6615.53
A007203,2025-01-31,0,6405.46
A007203,2025-02-28,0,6751.93
A007203,2025-03-31,0,6458.98
A007203,2025-04-30,0,6342.04
A007203,2025-05-31,0,6417.96
A007203,2025-06-30,0,6356.34
A007203,2025-07-31,0,5271.3
A007203,2025-08-31,0,6171.82
A007203,2025-09-30,0,5985.23
A007203,2025-10-31,0,6173.55
A007203,2025-11-30,0,5898.97
A007203,2025-12-31,0,5477.03
A007204,2024-01-31,0,6400.15
A007204,2024-02-29,0,6093.74
A007204,2024-03-31,0,6299.5
A007204,2024-04-30,0,5953.69
A007204,2024-05-31,0,5319.05
A007204,2024-06-30,0,6046.87
A007204,2024-07-31,0,6763.92
A007204,2024-08-31,0,7781.04
A007204,2024-09-30,0,7113.28
A007204,2024-10-31,0,7035.13
A007204,2024-11-30,0,7210.77
A007204,2024-12-31,0,6733.61
A007204,2025-01-31,0,6405.38
A007204,2025-02-28,0,6915.28
A007204,2025-03-31,0,7330.31
A007204,2025-04-30,0,6220.57
A007204,2025-05-31,0,6609.06
A007204,2025-06-30,0,6068.23
A007204,2025-07-31,0,7122.17
A007204,2025-08-31,0,6789.75
A007204,2025-09-30,0,6377.95
A007204,2025-10-31,0,6564.84
A007204,2025-11-30,0,7134.01
A007204,2025-12-31,0,5886.31
A007205,2024-01-31,0,7684.12
A007205,2024-02-29,0,8195.3
A007205,2024-03-31,0,8477.89
A007205,2024-04-30,0,7414.23
A007205,2024-05-31,0,7892.53
A007205,2024-06-30,0,7965.83
A007205,2024-07-31,0,8874.15
A007205,2024-08-31,0,7766.75
A007205,2024-09-30,0,7333.8
A007205,2024-10-31,0,8451.22
A007205,2024-11-30,0,7808.34
A007205,2024-12-31,0,8679.51
A007205,2025-01-31,0,7951.6
A007205,2025-02-28,0,8174.7
A007205,2025-03-31,0,7286.92
A007205,2025-04-30,0,7294.12
A007205,2025-05-31,0,7752.56
A007205,2025-06-30,0,8305.86
A007205,2025-07-31,0,8599.71
A007205,2025-08-31,0,8291.94
A007205,2025-09-30,0,7774.81
A007205,2025-10-31,0,7203.25
A007205,2025-11-30,0,7812.85
A007205,2025-12-31,0,7849.05
A007206,2024-03-31,0,5449.43
A007206,2024-04-30,0,5425.53
A007206,2024-05-31,0,4606.08
A007206,2024-06-30,0,5514.87
A007206,2024-07-31,0,4919.06
A007206,2024-08-31,0,5292.21
A007206,2024-09-30,0,5685.23
A007206,2024-10-31,0,4872.14
A007206,2024-11-30,0,5276.84
A007206,2024-12-31,0,5021.29
A007206,2025-01-31,0,5817.17
A007206,2025-02-28,0,5768.17
A007206,2025-03-31,0,5500.77
A007206,2025-04-30,0,5124.13
A007206,2025-05-31,0,5086.11
A007206,2025-06-30,0,5975.46
A007206,2025-07-31,0,5329.16
A007206,2025-08-31,0,5809.18
A007206,2025-09-30,0,5253.52
A007206,2025-10-31,0,5066.15
A007206,2025-11-30,0,5026.86
A007206,2025-12-31,0,5370.45
A007207,2025-02-28,0,3146.59
A007207,2025-03-31,0,2876.42
A007207,2025-04-30,0,2786.84
A007207,2025-05-31,0,3049.04
A007207,2025-06-30,0,3165.49
A007207,2025-07-31,0,3047.92
A007207,2025-08-31,0,3245.5
A007207,2025-09-30,0,3341.2
A007207,2025-10-31,0,3079.52
A007207,2025-11-30,0,2929.6
A007207,2025-12-31,0,3236.53
A007208,2025-01-31,0,9515.95
A007208,2025-02-28,0,10326.9
A007208,2025-03-31,0,10569.97
A007208,2025-04-30,0,9466.72
A007208,2025-05-31,0,9699.1
A007208,2025-06-30,0,10428.74
A007208,2025-07-31,0,8311.92
A007208,2025-08-31,0,10226.79
A007208,2025-09-30,0,10521.1
A007208,2025-10-31,0,7871.82
A007208,2025-11-30,0,8833.47
A007208,2025-12-31,0,7667.64
A007209,2024-01-31,0,1324.2
A007209,2024-02-29,0,1316.98
A007209,2024-03-31,0,1465.16
A007209,2024-04-30,0,1347.75
A007209,2024-05-31,0,1288.0
A007209,2024-06-30,0,1383.01
A007209,2024-07-31,0,1433.13
A007209,2024-08-31,0,1477.72
A007209,2024-09-30,0,1373.27
A007209,2024-10-31,0,1299.13
A007209,2024-11-30,0,1437.14
A007209,2024-12-31,0,1387.63
A007209,2025-01-31,0,1397.73
A007209,2025-02-28,0,1425.37
A007209,2025-03-31,0,1334.31
A007209,2025-04-30,0,1498.9
A007209,2025-05-31,0,1442.18
A007209,2025-06-30,0,1546.54
A007209,2025-07-31,0,1408.5
A007209,2025-08-31,0,1611.88
A007209,2025-09-30,0,1490.46
A007209,2025-10-31,0,1269.94
A007209,2025-11-30,0,1499.78
A007209,2025-12-31,0,1249.62
A007210,2024-01-31,0,3414.61
A007210,2024-02-29,0,3781.02
A007210,2024-03-31,0,3643.86
A007210,2024-04-30,0,3801.15
A007210,2024-05-31,0,3769.1
A007210,2024-06-30,30,3631.96
A007210,2024-07-31,30,4145.85
A007210,2024-08-31,60,3527.69
A007210,2024-09-30,90,3537.66
A007210,2024-10-31,90,3349.93
A007210,2024-11-30,90,3714.42
A007210,2024-12-31,90,3418.57
A007210,2025-01-31,60,3644.25
A007210,2025-02-28,90,4223.47
A007210,2025-03-31,60,3903.49
A007210,2025-04-30,60,3943.35
A007210,2025-05-31,30,4375.06
A007210,2025-06-30,30,3879.67
A007210,2025-07-31,60,3624.49
A007210,2025-08-31,90,4193.63
A007210,2025-09-30,90,3651.96
A007210,2025-10-31,90,3657.72
A007210,2025-11-30,90,3700.74
A007210,2025-12-31,60,3901.87
A007211,2024-03-31,0,2622.28
A007211,2024-04-30,0,2272.28
A007211,2024-05-31,0,2232.48
A007211,2024-06-30,0,2154.77
A007211,2024-07-31,0,1893.34
A007211,2024-08-31,0,2254.0
A007211,2024-09-30,0,2069.86
A007211,2024-10-31,0,2146.69
A007211,2024-11-30,30,2153.24
A007211,2024-12-31,0,2240.96
A007211,2025-01-31,0,2315.97
A007211,2025-02-28,0,1881.25
A007211,2025-03-31,0,2026.64
A007211,2025-04-30,0,1999.68
A007211,2025-05-31,0,2330.13
A007211,2025-06-30,0,2457.68
A007211,2025-07-31,0,2313.35
A007211,2025-08-31,0,2496.7
A007211,2025-09-30,0,2381.31
A007211,2025-10-31,0,2176.47
A007211,2025-11-30,0,2382.28
A007211,2025-12-31,0,2079.66
A007212,2024-08-31,30,3844.74
A007212,2024-09-30,30,4517.01
A007212,2024-10-31,30,3858.01
A007212,2024-11-30,30,3348.24
A007212,2024-12-31,30,3601.69
A007212,2025-01-31,30,3713.41
A007212,2025-02-28,0,3283.92
A007212,2025-03-31,0,3899.04
A007212,2025-04-30,0,4090.33
A007212,2025-05-31,0,3867.83
A007212,2025-06-30,0,3908.33
A007212,2025-07-31,0,3859.57
A007212,2025-08-31,0,4313.63
A007212,2025-09-30,0,3106.62
A007212,2025-10-31,0,3282.91
A007212,2025-11-30,0,3627.66
A007212,2025-12-31,0,3647.08
A007213,2024-02-29,30,4089.76
A007213,2024-03-31,30,3496.25
A007213,2024-04-30,30,3757.84
A007213,2024-05-31,0,3581.54
A007213,2024-06-30,30,3651.41
A007213,2024-07-31,60,3825.76
A007213,2024-08-31,30,3930.81
A007213,2024-09-30,30,3737.93
A007213,2024-10-31,60,4241.21
A007213,2024-11-30,90,3893.27
A007213,2024-12-31,60,3442.19
A007213,2025-01-31,30,4438.19
A007213,2025-02-28,30,3763.97
A007213,2025-03-31,0,3492.43
A007213,2025-04-30,0,4134.01
A007213,2025-05-31,0,3736.47
A007213,2025-06-30,0,3876.24
A007213,2025-07-31,30,3875.79
A007213,2025-08-31,60,4140.05
A007213,2025-09-30,60,3931.98
A007213,2025-10-31,90,4192.7
A007213,2025-11-30,90,3746.55
A007213,2025-12-31,90,3255.2
A007214,2024-01-31,0,1891.93
A007214,2024-02-29,0,2049.39
A007214,2024-03-31,0,1869.19
A007214,2024-04-30,0,2073.92
A007214,2024-05-31,0,1813.98
A007214,2024-06-30,0,2146.44
A007214,2024-07-31,0,1966.1
A007214,2024-08-31,0,1862.52
A007214,2024-09-30,0,1879.26
A007214,2024-10-31,0,2185.95
A007214,2024-11-30,0,2006.37
A007214,2024-12-31,0,2111.48
A007214,2025-01-31,0,1744.48
A007214,2025-02-28,0,2218.72
A007214,2025-03-31,0,2090.35
A007214,2025-04-30,0,1848.43
A007214,2025-05-31,0,1868.02
A007214,2025-06-30,0,1991.15
A007214,2025-07-31,0,1932.48
A007214,2025-08-31,0,2017.82
