application_id,customer_record_id,application_date,requested_limit,annual_revenue,years_in_business,industry
APP008298,C004082,2023-09-08,11080.58,40208.29,4.3,Retail
APP008299,C004081,2023-02-14,6676.77,39721.46,5.0,Retail
APP008300,C004081,2024-10-29,7418.69,34162.16,4.8,Transportation
APP008301,C004082,2023-01-08,3000.0,35194.06,5.3,Healthcare
APP008302,C004083,2023-05-21,6611.19,50028.83,2.3,Wholesale
APP008303,C004083,2023-05-05,11823.77,46553.54,1.6,Energy
APP008304,C004084,2024-08-18,72242.64,487404.28,6.6,Construction
APP008305,C004084,2024-05-07,73567.4,442994.3,6.9,Energy
APP008306,C004085,2024-12-23,25847.62,107395.5,1.9,Professional Services
APP008307,C004086,2023-01-15,29714.19,108139.23,11.9,Wholesale
APP008308,C004087,2024-12-27,6574.46,96112.89,11.2,Transportation
APP008309,C004088,2023-07-12,3000.0,32528.9,1.9,Transportation
APP008310,C004089,2024-12-12,10261.79,61071.28,9.5,Construction
APP008311,C004089,2025-03-04,16130.67,65274.76,9.6,Automotive
APP008312,C004089,2024-07-11,10576.66,71035.19,9.3,Automotive
APP008313,C004090,2023-04-19,5412.33,26419.23,1.8,Food Services
APP008314,C004091,2023-10-16,3000.0,25000.0,1.8,Transportation
APP008315,C004090,2023-09-08,3998.0,25276.72,1.7,Food Services
APP008316,C004090,2023-12-06,3127.25,28144.51,1.7,Professional Services
APP008317,C004090,2024-03-04,3000.0,25374.87,2.0,Healthcare
APP008318,C004092,2024-04-23,18306.01,110849.29,4.0,Healthcare
APP008319,C004092,2024-08-21,5767.84,111974.34,4.4,Transportation
APP008320,C004092,2023-04-08,10373.78,130593.41,3.8,Manufacturing
APP008321,C004093,2024-06-20,18448.24,207481.63,7.5,Transportation
APP008322,C004093,2024-09-11,27312.64,233593.69,7.0,Manufacturing
APP008323,C004094,2023-06-26,13994.49,153881.77,4.7,Professional Services
APP008324,C004094,2023-10-31,37369.14,156436.7,4.2,Automotive
APP008325,C004094,2024-10-11,39069.44,172273.62,4.6,Manufacturing
APP008326,C004094,2024-11-26,10074.28,158768.36,4.9,Professional Services
APP008327,C004094,2023-08-01,8109.03,142661.64,4.4,Retail
APP008328,C004095,2023-03-03,18492.01,182080.68,6.0,Construction
APP008329,C004095,2023-09-11,29627.47,161613.85,5.9,Manufacturing
APP008330,C004095,2023-09-04,13874.68,175971.61,5.6,Healthcare
APP008331,C004095,2024-01-21,35874.9,155519.11,5.5,Food Services
APP008332,C004095,2024-05-03,19105.64,138213.01,5.5,Food Services
APP008333,C004096,2023-04-14,10468.48,172192.43,1.3,Professional Services
APP008334,C004096,2024-04-13,41583.87,162233.82,2.6,Automotive
APP008335,C004096,2023-06-21,46756.44,172121.11,1.7,Energy
APP008336,C004097,2024-08-11,7893.65,36573.94,1.6,Food Services
APP008337,C004097,2023-04-23,3878.11,35021.0,2.2,Energy
APP008338,C004099,2023-02-10,10781.85,64021.71,1.4,Food Services
APP008339,C004100,2023-05-22,6175.43,45574.35,7.2,Automotive
APP008340,C004100,2023-04-23,12254.6,51780.09,6.9,Construction
APP008341,C004102,2024-02-19,7146.25,43372.05,4.2,Automotive
APP008342,C004102,2023-11-21,8169.03,34936.28,4.5,Professional Services
APP008343,C004101,2024-03-08,7148.81,34589.74,4.5,Retail
APP008344,C004101,2024-07-22,6204.73,34847.73,4.3,Energy
APP008345,C004103,2025-01-13,25672.44,323927.97,3.2,Manufacturing
APP008346,C004103,2023-07-12,67983.63,323857.88,3.8,Energy
APP008347,C004103,2023-06-25,91621.88,354341.83,3.5,Automotive
APP008348,C004105,2024-11-07,10020.6,93200.85,0.5,Professional Services
APP008349,C004105,2024-03-10,23711.47,86621.7,1.2,Manufacturing
APP008350,C004104,2023-05-29,24338.64,87770.06,1.2,Retail
APP008351,C004106,2024-12-12,6598.52,37679.79,3.0,Automotive
APP008352,C004106,2024-09-10,5126.44,43570.9,3.1,Manufacturing
APP008353,C004106,2023-08-09,8918.71,34432.1,3.4,Professional Services
APP008354,C004107,2023-01-16,5745.68,28414.56,3.4,Retail
APP008355,C004107,2023-11-10,3986.08,30127.93,3.1,Transportation
APP008356,C004108,2023-06-15,17283.63,66110.63,4.4,Healthcare
APP008357,C004108,2023-10-11,8956.57,60437.87,3.6,Food Services
APP008358,C004108,2025-02-01,8371.42,69423.83,3.4,Transportation
APP008359,C004109,2024-06-12,9003.33,95713.82,7.4,Healthcare
APP008360,C004111,2024-09-22,16900.63,114753.18,7.1,Healthcare
APP008361,C004112,2024-11-30,55077.9,257970.41,5.0,Automotive
APP008362,C004112,2023-11-03,69599.77,279494.23,5.4,Construction
APP008363,C004114,2023-03-18,7520.97,66359.4,7.3,Manufacturing
APP008364,C004114,2023-02-15,18333.46,69528.63,7.5,Healthcare
APP008365,C004115,2024-05-22,9957.18,64230.53,3.7,Manufacturing
APP008366,C004115,2025-01-29,3324.29,60567.24,3.3,Manufacturing
APP008367,C004116,2023-01-19,8540.7,75988.99,3.2,Retail
APP008368,C004117,2023-08-07,13603.64,82751.27,3.1,Automotive
APP008369,C004118,2023-04-18,5975.13,25000.0,1.7,Construction
APP008370,C004119,2024-10-30,3000.0,25000.0,1.7,Construction
APP008371,C004118,2025-03-07,3000.0,25000.0,1.2,Energy
APP008372,C004119,2023-04-04,3902.94,25000.0,1.7,Retail
APP008373,C004119,2024-12-05,4476.47,25000.0,1.8,Healthcare
APP008374,C004120,2024-10-20,27873.85,105988.92,6.4,Construction
APP008375,C004121,2023-10-05,6591.19,108586.11,6.5,Professional Services
APP008376,C004121,2024-12-06,13875.26,102186.87,6.3,Food Services
APP008377,C004122,2024-10-31,14077.85,265129.76,1.6,Transportation
APP008378,C004122,2024-10-21,26425.33,239162.21,1.2,Food Services
APP008379,C004122,2024-02-21,25175.04,249011.86,1.1,Manufacturing
APP008380,C004122,2025-03-10,31789.26,256660.99,1.0,Automotive
APP008381,C004123,2024-08-31,36818.71,146069.36,8.7,Retail
APP008382,C004123,2025-02-15,23131.27,140589.73,8.9,Professional Services
APP008383,C004124,2024-05-20,11157.75,74003.49,8.1,Construction
APP008384,C004124,2024-07-21,6240.85,81453.42,7.7,Professional Services
APP008385,C004124,2025-02-22,11658.83,82563.67,7.4,Transportation
APP008386,C004124,2023-03-13,18723.1,80596.63,7.6,Wholesale
APP008387,C004124,2023-04-01,7920.35,79408.84,7.9,Food Services
APP008388,C004125,2023-11-09,6574.07,54213.14,5.2,Energy
APP008389,C004125,2023-11-22,13543.19,57074.08,5.1,Wholesale
APP008390,C004127,2024-04-05,32687.86,279802.17,1.8,Automotive
APP008391,C004127,2023-12-14,18153.09,251085.12,2.4,Construction
APP008392,C004127,2023-11-12,72735.56,312830.29,2.2,Professional Services
APP008393,C004127,2024-03-07,19676.11,294033.27,1.7,Automotive
APP008394,C004127,2023-10-28,34402.62,264047.57,2.0,Energy
APP008395,C004128,2023-08-26,16378.8,83014.19,4.5,Professional Services
APP008396,C004130,2024-09-12,4963.84,25000.0,2.2,Construction
APP008397,C004130,2023-09-20,3070.02,25000.0,1.9,Construction
APP008398,C004130,2024-08-08,6767.55,25000.0,2.1,Energy
APP008399,C004130,2023-10-25,5877.74,25000.0,1.9,Transportation
APP008400,C004131,2024-02-27,4685.04,25000.0,1.4,Food Services
APP008401,C004132,2023-10-07,15457.25,64952.0,2.3,Wholesale
APP008402,C004132,2024-08-03,14707.6,72189.14,2.7,Energy
APP008403,C004132,2023-02-14,14787.66,61846.26,3.1,Construction
APP008404,C004132,2025-02-25,17729.57,66865.67,2.6,Construction
APP008405,C004133,2023-02-05,11563.99,62086.95,2.7,Automotive
APP008406,C004133,2023-08-15,13511.61,63487.08,2.6,Professional Services
APP008407,C004134,2024-05-06,11240.42,56565.4,1.9,Professional Services
APP008408,C004134,2024-12-11,4618.26,58305.5,1.7,Transportation
APP008409,C004134,2023-07-16,13529.83,69649.21,1.6,Professional Services
APP008410,C004135,2024-09-14,5095.89,63460.57,6.2,Automotive
APP008411,C004135,2025-02-17,7224.81,62835.13,6.0,Automotive
APP008412,C004135,2023-07-17,7851.05,59012.95,6.0,Retail
APP008413,C004135,2023-06-25,8864.55,60619.02,6.8,Energy
APP008414,C004136,2025-02-23,25682.83,116806.08,6.4,Transportation
APP008415,C004136,2023-04-24,13082.16,107618.32,6.4,Retail
APP008416,C004136,2023-12-22,16420.6,141875.94,6.2,Wholesale
APP008417,C004137,2024-06-11,11674.29,118350.77,7.6,Wholesale
APP008418,C004137,2023-11-14,25027.57,129200.32,7.8,Professional Services
APP008419,C004137,2023-02-02,26716.81,138251.92,7.6,Retail
APP008420,C004138,2025-03-01,33088.05,119203.49,8.1,Food Services
APP008421,C004139,2023-12-31,6274.56,67053.97,15.8,Food Services
APP008422,C004140,2023-09-28,7865.42,31291.3,6.2,Automotive
APP008423,C004140,2023-10-29,3853.16,32360.87,6.4,Retail
APP008424,C004141,2024-05-17,55034.57,200006.19,2.8,Manufacturing
APP008425,C004142,2023-11-21,5653.11,85573.35,2.0,Healthcare
APP008426,C004142,2024-12-13,12726.19,82180.73,1.9,Manufacturing
APP008427,C004142,2024-08-04,17384.71,87226.13,1.7,Food Services
APP008428,C004142,2024-10-02,16794.49,84977.42,2.2,Healthcare
APP008429,C004142,2024-07-23,15049.91,77706.65,2.0,Retail
APP008430,C004143,2023-10-21,15402.8,71874.94,3.6,Wholesale
APP008431,C004143,2024-07-05,7529.8,93096.0,4.2,Manufacturing
APP008432,C004144,2023-11-12,4849.37,49320.76,4.3,Construction
APP008433,C004145,2023-07-28,3659.53,25000.0,11.6,Wholesale
APP008434,C004145,2024-08-17,6319.63,25000.0,11.2,Food Services
APP008435,C004145,2024-07-21,3000.0,25000.0,11.6,Transportation
APP008436,C004145,2024-02-13,3000.0,25000.0,11.4,Food Services
APP008437,C004146,2023-11-06,24938.73,201610.62,9.3,Transportation
APP008438,C004147,2024-06-04,18109.22,102888.56,9.0,Construction
APP008439,C004148,2024-03-02,13608.9,91605.16,7.3,Construction
APP008440,C004148,2024-09-11,6560.88,74807.83,6.5,Manufacturing
APP008441,C004148,2025-02-25,7636.0,95911.14,7.4,Transportation
APP008442,C004149,2025-01-15,9518.2,83063.57,2.7,Wholesale
APP008443,C004149,2024-02-01,18870.56,84192.2,3.2,Energy
APP008444,C004150,2023-12-12,5521.11,51350.22,3.9,Automotive
APP008445,C004150,2023-03-19,3808.28,62229.65,3.8,Construction
APP008446,C004151,2023-07-12,6315.8,74007.86,10.0,Food Services
APP008447,C004151,2025-03-01,19916.01,86938.67,9.9,Transportation
APP008448,C004151,2023-12-13,14945.75,73129.57,9.7,Healthcare
APP008449,C004151,2023-02-11,11804.27,88919.59,9.6,Energy
APP008450,C004152,2023-12-05,37748.6,173608.62,4.6,Healthcare
APP008451,C004152,2024-12-03,10347.23,186939.96,3.8,Automotive
APP008452,C004152,2023-10-21,10960.72,203630.27,4.0,Automotive
APP008453,C004153,2024-08-11,9524.56,54789.69,8.3,Retail
APP008454,C004153,2024-06-01,13277.02,55924.79,8.5,Professional Services
APP008455,C004154,2023-12-06,3000.0,25000.0,5.5,Healthcare
APP008456,C004155,2024-09-04,5079.25,25000.0,5.5,Automotive
APP008457,C004154,2023-08-09,3000.0,25000.0,5.4,Food Services
APP008458,C004155,2024-03-28,3735.99,25000.0,4.7,Food Services
APP008459,C004156,2023-12-06,31763.8,239286.66,5.5,Manufacturing
APP008460,C004157,2024-03-10,5962.52,39831.03,10.4,Healthcare
APP008461,C004157,2024-06-13,4065.65,37654.91,10.0,Transportation
APP008462,C004158,2023-09-24,3000.0,28444.51,4.6,Transportation
APP008463,C004158,2025-01-23,6384.78,28257.63,5.0,Healthcare
APP008464,C004159,2024-02-13,6396.92,42026.73,1.9,Energy
APP008465,C004159,2024-02-07,8787.44,42030.51,2.3,Food Services
APP008466,C004159,2023-07-22,5627.26,51230.93,2.2,Food Services
APP008467,C004160,2024-11-14,46893.2,244418.33,2.5,Construction
APP008468,C004160,2023-04-27,58192.27,248047.64,3.7,Construction
APP008469,C004160,2023-03-28,16435.05,234814.71,2.6,Retail
APP008470,C004161,2024-06-05,3000.0,25000.0,9.0,Automotive
APP008471,C004161,2023-06-09,5161.62,25000.0,9.3,Automotive
APP008472,C004161,2023-12-05,7141.23,27949.09,9.5,Healthcare
APP008473,C004161,2024-03-28,5655.59,25873.62,9.4,Retail
APP008474,C004161,2024-04-30,4914.75,25608.02,8.8,Food Services
APP008475,C004162,2025-01-27,11243.32,152292.45,5.1,Manufacturing
APP008476,C004162,2024-10-22,38786.91,160444.07,4.9,Wholesale
APP008477,C004163,2024-08-20,59108.03,236030.39,1.6,Professional Services
APP008478,C004163,2023-05-29,32869.32,241228.48,2.5,Energy
APP008479,C004165,2024-04-23,8200.97,37646.69,2.3,Wholesale
APP008480,C004165,2023-07-24,3000.0,39786.53,2.3,Wholesale
APP008481,C004166,2023-02-12,5293.51,25000.0,1.7,Manufacturing
APP008482,C004166,2023-06-03,3000.0,25000.0,1.4,Food Services
APP008483,C004167,2023-01-21,48003.17,239245.14,15.6,Food Services
APP008484,C004167,2023-07-18,33385.76,209522.39,15.6,Professional Services
APP008485,C004167,2023-08-01,13524.76,207427.95,15.3,Transportation
APP008486,C004168,2024-07-23,5250.93,68831.29,4.1,Healthcare
APP008487,C004168,2025-02-06,10135.11,82726.85,4.7,Retail
APP008488,C004169,2024-11-09,3000.0,25000.0,6.9,Manufacturing
APP008489,C004170,2023-03-25,6644.32,25000.0,7.5,Construction
APP008490,C004169,2025-03-01,4921.98,25000.0,7.1,Transportation
APP008491,C004169,2024-12-18,4504.6,25000.0,6.8,Energy
APP008492,C004171,2024-08-04,17053.27,124061.06,4.7,Food Services
APP008493,C004171,2024-08-06,6692.32,122016.61,4.8,Retail
APP008494,C004171,2024-05-28,10629.25,130418.87,3.9,Professional Services
APP008495,C004172,2023-04-06,7347.53,28626.4,10.8,Food Services
APP008496,C004172,2024-11-04,7898.27,30430.85,11.3,Professional Services
APP008497,C004173,2023-11-27,6357.58,82255.09,2.9,Healthcare
APP008498,C004174,2023-08-24,18501.9,84112.97,2.8,Healthcare
APP008499,C004175,2023-01-24,6502.28,25000.0,7.6,Wholesale
APP008500,C004175,2024-07-03,6947.54,25952.82,7.8,Wholesale
APP008501,C004175,2023-01-06,4629.51,25000.0,8.0,Retail
APP008502,C004176,2024-06-21,8561.53,76674.71,4.9,Manufacturing
APP008503,C004176,2024-09-12,20193.71,77611.55,4.4,Construction
APP008504,C004176,2024-09-02,7711.04,82015.75,4.4,Retail
APP008505,C004177,2023-02-24,30727.04,210296.39,1.2,Professional Services
APP008506,C004177,2023-12-03,50176.78,199653.81,2.0,Construction
APP008507,C004179,2024-10-14,11481.46,114008.09,13.0,Energy
APP008508,C004179,2024-03-31,22102.25,123639.52,12.8,Healthcare
APP008509,C004179,2023-02-17,15639.84,128608.66,13.2,Transportation
APP008510,C004180,2024-02-15,15051.36,90238.35,15.9,Transportation
APP008511,C004181,2024-06-25,16166.19,112304.34,4.5,Healthcare
APP008512,C004181,2023-02-08,15569.68,113955.54,4.6,Energy
APP008513,C004181,2024-05-11,7557.52,122932.76,4.6,Automotive
APP008514,C004181,2024-11-01,15782.67,111152.45,4.5,Automotive
APP008515,C004182,2023-01-26,8179.05,40342.53,5.7,Manufacturing
APP008516,C004182,2023-10-16,10173.15,38507.41,5.3,Transportation
APP008517,C004184,2025-01-06,3262.8,44616.54,10.4,Professional Services
APP008518,C004185,2023-02-17,65870.96,253041.55,1.6,Automotive
APP008519,C004185,2024-02-25,12458.13,240168.37,1.4,Energy
APP008520,C004186,2025-02-04,10543.87,64420.11,3.5,Wholesale
APP008521,C004186,2023-03-12,17607.1,64040.31,3.8,Manufacturing
APP008522,C004188,2023-03-27,5221.82,63379.0,12.3,Construction
APP008523,C004187,2024-11-19,5712.44,70077.69,11.8,Transportation
APP008524,C004189,2023-03-25,6513.25,43546.86,2.2,Professional Services
APP008525,C004189,2023-09-19,6600.19,35233.76,1.9,Retail
APP008526,C004190,2024-10-10,46784.82,175420.32,3.7,Manufacturing
APP008527,C004190,2024-10-05,37358.36,161128.67,3.4,Retail
APP008528,C004191,2023-05-09,7331.68,51446.83,4.2,Construction
APP008529,C004191,2023-06-13,7056.84,50426.61,4.2,Wholesale
APP008530,C004192,2023-06-08,9996.84,47028.11,8.5,Retail
APP008531,C004192,2023-10-04,3000.0,46299.5,7.9,Healthcare
APP008532,C004192,2023-10-08,11302.09,50090.52,8.2,Wholesale
APP008533,C004192,2025-02-25,11844.83,43023.48,7.8,Wholesale
APP008534,C004192,2023-08-04,9965.98,52715.54,8.1,Food Services
APP008535,C004193,2023-03-26,5718.14,43203.91,6.5,Construction
APP008536,C004193,2024-02-08,11143.68,46988.39,5.9,Wholesale
APP008537,C004193,2023-07-10,6258.6,40021.7,6.1,Wholesale
APP008538,C004194,2023-09-11,9382.92,98862.11,4.7,Automotive
APP008539,C004194,2024-09-12,14503.82,97774.22,5.3,Healthcare
APP008540,C004195,2023-03-13,9160.61,45885.29,8.8,Wholesale
APP008541,C004195,2024-11-21,3000.0,46114.05,8.9,Retail
APP008542,C004196,2024-09-03,5307.03,25000.0,2.8,Construction
APP008543,C004196,2024-04-25,3000.0,25000.0,3.5,Construction
APP008544,C004197,2023-04-18,27907.53,134347.75,7.3,Energy
APP008545,C004197,2023-08-03,20325.84,149456.9,8.0,Transportation
APP008546,C004197,2023-05-18,15351.89,128595.49,7.4,Energy
APP008547,C004197,2024-03-11,28558.43,127724.83,7.7,Wholesale
APP008548,C004198,2025-02-05,6453.18,25000.0,10.8,Energy
APP008549,C004198,2023-05-10,6203.51,25000.0,11.0,Wholesale
APP008550,C004198,2024-05-17,3000.0,25000.0,10.7,Energy
APP008551,C004200,2024-03-10,4290.38,25000.0,10.5,Transportation
APP008552,C004201,2024-12-10,3391.79,25000.0,4.1,Healthcare
APP008553,C004201,2023-01-04,3000.0,34362.23,4.5,Healthcare
APP008554,C004201,2023-08-13,4050.51,30819.01,4.0,Healthcare
APP008555,C004202,2024-02-26,22804.99,104471.73,7.8,Wholesale
APP008556,C004202,2024-06-02,28164.95,106102.45,7.9,Healthcare
APP008557,C004202,2023-12-21,7772.45,98459.38,7.7,Healthcare
APP008558,C004202,2025-01-29,25791.31,98252.37,8.5,Healthcare
APP008559,C004203,2023-03-13,21065.16,80565.74,2.3,Professional Services
APP008560,C004203,2023-07-14,18159.87,77130.57,2.2,Automotive
APP008561,C004203,2023-11-28,19915.08,77586.92,2.7,Healthcare
APP008562,C004204,2024-07-02,4470.98,55900.04,3.7,Food Services
APP008563,C004204,2024-05-07,4752.71,55573.54,4.5,Energy
APP008564,C004205,2023-07-22,8939.37,42670.79,8.3,Manufacturing
APP008565,C004207,2023-08-14,8252.37,47792.77,1.6,Manufacturing
APP008566,C004206,2023-09-18,8427.59,47087.27,1.5,Wholesale
APP008567,C004207,2023-06-23,3000.0,39611.94,1.9,Energy
APP008568,C004208,2025-01-21,4060.83,30601.95,1.4,Manufacturing
APP008569,C004208,2023-07-13,9654.02,42527.97,1.4,Transportation
APP008570,C004208,2023-09-21,3994.96,40185.31,1.5,Automotive
APP008571,C004208,2023-02-11,3450.37,38523.82,1.7,Energy
APP008572,C004208,2023-03-15,9765.36,37837.32,1.5,Professional Services
APP008573,C004209,2023-01-06,13574.62,109534.84,5.8,Retail
APP008574,C004209,2023-11-02,26207.86,114254.43,5.8,Healthcare
APP008575,C004209,2023-07-30,29816.28,110847.1,6.7,Construction
APP008576,C004210,2024-10-23,17558.64,89197.27,8.6,Food Services
APP008577,C004210,2023-12-08,12485.85,88848.27,8.5,Food Services
APP008578,C004210,2024-06-17,7049.23,89140.71,8.4,Professional Services
APP008579,C004212,2024-09-26,21217.52,84161.15,4.2,Professional Services
APP008580,C004212,2024-10-21,23979.83,92871.08,4.6,Food Services
APP008581,C004211,2023-05-14,8439.44,91752.38,4.2,Manufacturing
APP008582,C004211,2023-05-16,10678.18,79220.22,4.0,Manufacturing
APP008583,C004213,2023-06-04,5964.2,95067.62,4.0,Professional Services
APP008584,C004213,2024-02-01,17761.31,102324.94,3.9,Wholesale
APP008585,C004214,2023-08-12,5991.49,66016.37,13.6,Energy
APP008586,C004214,2025-02-15,19114.32,70310.26,13.9,Food Services
APP008587,C004215,2024-06-15,9663.95,68709.2,5.5,Manufacturing
APP008588,C004215,2023-03-13,13942.02,66919.65,5.2,Transportation
APP008589,C004216,2023-12-15,11653.77,47778.18,7.2,Construction
APP008590,C004216,2024-02-05,13160.08,47730.1,7.4,Energy
APP008591,C004216,2024-09-20,5457.87,39475.25,7.0,Construction
APP008592,C004216,2025-02-10,4329.68,43095.65,7.2,Manufacturing
APP008593,C004218,2023-03-12,3000.0,34566.45,13.9,Food Services
APP008594,C004218,2024-10-19,4168.85,35639.17,14.2,Energy
APP008595,C004218,2025-02-17,3000.0,35302.68,13.8,Automotive
APP008596,C004217,2023-02-12,5627.29,33799.66,13.8,Automotive
APP008597,C004219,2024-12-27,12304.76,82338.6,5.2,Construction
APP008598,C004219,2023-01-04,12732.52,82857.76,5.2,Transportation
APP008599,C004219,2024-08-21,4355.51,85888.76,4.8,Wholesale
APP008600,C004221,2023-09-02,3000.0,25000.0,4.3,Energy
APP008601,C004222,2023-10-07,120000.0,630756.14,7.5,Food Services
APP008602,C004223,2024-05-03,120000.0,631599.63,7.5,Professional Services
APP008603,C004222,2024-10-23,98279.33,582112.01,7.3,Energy
APP008604,C004224,2023-06-03,7293.45,31114.47,1.7,Energy
APP008605,C004225,2024-11-27,3059.62,30569.61,2.2,Manufacturing
APP008606,C004225,2023-07-01,3000.0,33448.79,2.0,Transportation
APP008607,C004225,2023-11-24,3985.46,33533.82,2.1,Healthcare
APP008608,C004225,2023-01-29,3000.0,34150.72,1.7,Healthcare
APP008609,C004226,2023-11-16,6881.68,25000.0,6.8,Construction
APP008610,C004226,2025-02-18,6016.43,25000.0,6.2,Automotive
APP008611,C004226,2023-11-30,6054.98,25000.0,6.1,Automotive
APP008612,C004227,2024-06-30,3865.6,51991.86,9.4,Automotive
APP008613,C004227,2024-07-11,10816.15,55253.22,9.1,Food Services
APP008614,C004228,2023-03-05,13997.2,56353.02,4.3,Food Services
APP008615,C004229,2023-01-08,12521.24,123649.56,6.7,Transportation
APP008616,C004229,2023-10-19,12239.87,112948.38,7.2,Wholesale
APP008617,C004230,2023-08-01,24860.27,117630.43,9.2,Wholesale
APP008618,C004230,2024-03-23,35492.93,137896.35,8.8,Energy
APP008619,C004231,2024-08-04,3220.65,39617.95,4.4,Automotive
APP008620,C004232,2023-06-08,10418.24,38930.74,3.0,Food Services
APP008621,C004233,2023-09-29,16805.16,73113.15,4.5,Wholesale
APP008622,C004233,2024-08-13,13658.47,62452.68,4.3,Transportation
APP008623,C004235,2024-07-21,5467.73,25000.0,4.4,Transportation
APP008624,C004236,2023-12-26,9032.02,51497.77,3.8,Professional Services
APP008625,C004236,2023-05-16,11556.43,56479.3,4.5,Wholesale
APP008626,C004236,2024-07-22,3379.57,56675.21,4.2,Manufacturing
APP008627,C004236,2023-08-01,8625.83,39463.66,4.8,Automotive
APP008628,C004236,2024-01-27,8914.81,42497.69,4.5,Automotive
APP008629,C004237,2024-07-10,30561.66,255765.53,3.2,Energy
APP008630,C004237,2024-05-10,18193.8,262133.82,3.1,Construction
APP008631,C004238,2024-09-08,7534.35,36327.35,5.4,Wholesale
APP008632,C004238,2023-11-30,7585.93,39030.98,5.1,Transportation
APP008633,C004238,2023-07-19,7412.01,37408.67,5.6,Construction
APP008634,C004238,2023-10-01,5186.5,43399.86,5.4,Construction
APP008635,C004238,2023-10-12,8393.5,40473.55,4.9,Retail
APP008636,C004239,2023-10-07,19668.14,204655.61,1.9,Retail
APP008637,C004239,2024-03-28,39738.17,167822.67,1.9,Transportation
APP008638,C004241,2024-01-01,15614.86,58754.7,6.4,Automotive
APP008639,C004241,2024-12-14,15937.69,67757.02,6.3,Food Services
APP008640,C004241,2023-10-22,12591.79,70490.11,6.4,Professional Services
APP008641,C004242,2024-05-14,9177.02,125337.88,5.0,Transportation
APP008642,C004243,2024-05-15,11838.9,62569.67,8.6,Construction
APP008643,C004243,2023-12-24,4411.98,59527.34,7.8,Food Services
APP008644,C004244,2024-11-09,4462.15,38635.27,13.9,Automotive
APP008645,C004244,2024-06-15,8721.42,39394.5,13.7,Wholesale
APP008646,C004246,2024-02-03,8096.16,34508.85,1.8,Transportation
APP008647,C004245,2024-12-16,5280.42,33162.92,2.6,Manufacturing
APP008648,C004246,2023-01-26,3025.42,36058.21,2.2,Automotive
APP008649,C004246,2023-12-13,7045.94,32728.87,2.5,Construction
APP008650,C004247,2024-09-27,14935.61,100791.56,15.4,Healthcare
APP008651,C004247,2024-11-21,23988.02,87846.17,15.3,Automotive
APP008652,C004247,2025-01-13,5513.1,89522.01,14.9,Construction
APP008653,C004248,2024-06-05,9502.88,100773.66,7.0,Energy
APP008654,C004248,2025-03-03,19340.36,103607.0,7.3,Healthcare
APP008655,C004249,2023-08-08,6577.6,32839.32,0.8,Automotive
APP008656,C004251,2023-12-18,3860.41,36888.88,3.1,Manufacturing
APP008657,C004251,2024-04-20,5016.8,38848.13,3.8,Food Services
APP008658,C004251,2023-10-31,3000.0,36878.08,3.2,Automotive
APP008659,C004251,2023-06-18,7676.11,36044.26,3.6,Healthcare
APP008660,C004251,2023-02-28,3483.63,34808.64,3.0,Healthcare
APP008661,C004252,2024-03-11,6698.22,25000.0,6.4,Manufacturing
APP008662,C004252,2023-03-09,4333.66,25000.0,6.1,Automotive
APP008663,C004252,2023-10-10,6591.99,25000.0,6.1,Automotive
APP008664,C004254,2024-07-17,4759.54,81524.95,3.7,Automotive
APP008665,C004255,2024-07-15,13278.97,79357.94,5.7,Manufacturing
APP008666,C004255,2024-04-02,17847.36,77276.61,5.7,Energy
APP008667,C004255,2025-01-17,8471.16,69556.72,5.9,Energy
APP008668,C004255,2024-06-05,14867.48,82563.78,5.6,Automotive
APP008669,C004255,2023-10-14,5753.3,80471.91,5.8,Wholesale
APP008670,C004256,2024-08-25,4556.79,27886.31,2.0,Automotive
APP008671,C004256,2023-03-11,3000.0,31410.72,1.9,Retail
APP008672,C004257,2023-05-28,11680.56,86174.12,7.3,Professional Services
APP008673,C004257,2024-04-27,18406.39,82779.22,6.9,Retail
APP008674,C004257,2024-09-17,16068.8,71381.58,6.8,Wholesale
APP008675,C004257,2024-06-12,20472.34,100269.76,7.1,Automotive
APP008676,C004258,2023-09-14,18027.16,79380.7,11.7,Manufacturing
APP008677,C004260,2023-01-14,10984.62,44303.79,2.0,Manufacturing
APP008678,C004261,2023-03-10,5031.4,25000.0,6.1,Healthcare
APP008679,C004261,2024-08-04,5598.9,26558.12,5.6,Construction
APP008680,C004261,2024-02-05,3097.58,25000.0,5.5,Manufacturing
APP008681,C004261,2024-06-07,3000.0,25463.91,6.0,Wholesale
APP008682,C004262,2024-07-06,6408.14,72668.12,9.0,Food Services
APP008683,C004262,2024-12-06,5801.97,65569.26,9.1,Healthcare
APP008684,C004263,2025-02-27,13068.16,78067.65,9.3,Professional Services
APP008685,C004264,2023-11-24,17003.61,68218.28,1.6,Healthcare
APP008686,C004264,2023-09-26,21524.76,86363.83,1.8,Transportation
APP008687,C004264,2023-05-13,19066.76,89127.45,1.6,Construction
APP008688,C004264,2023-04-03,8577.09,82908.62,1.9,Energy
APP008689,C004264,2023-12-18,5303.05,84760.35,1.8,Automotive
APP008690,C004265,2023-09-15,7975.9,83053.06,3.4,Construction
APP008691,C004267,2025-03-04,3661.54,48219.93,2.4,Food Services
APP008692,C004268,2024-07-01,9236.49,96180.79,3.9,Automotive
APP008693,C004268,2024-03-10,20471.2,97873.74,3.7,Energy
