transaction_id,account_id,transaction_timestamp,amount,merchant_id,merchant_category,country
T000207269,A007778,2025-12-02 10:51:00,74.06,M00874,Office,US
T000207270,A007778,2025-09-10 04:07:00,132.74,M00437,Retail,MX
T000207271,A007778,2025-10-03 02:54:00,52.59,M01056,Other,US
T000207272,A007778,2025-09-09 19:39:00,55.13,M01037,Tolls,US
T000207273,A007778,2025-05-19 15:04:00,80.28,M01044,Restaurant,US
T000207274,A007778,2025-06-17 13:53:00,582.07,M00417,Other,CA
T000207275,A007778,2025-09-12 09:33:00,57.78,M00438,Restaurant,US
T000207276,A007778,2025-09-02 00:39:00,249.51,M01105,Retail,US
T000207277,A007778,2025-06-16 11:43:00,35.54,M00882,Lodging,US
T000207278,A007778,2025-01-18 09:15:00,402.17,M00203,Retail,US
T000207279,A007778,2025-08-20 10:37:00,196.07,M01149,Other,US
T000207280,A007778,2025-11-26 17:29:00,667.01,M00403,Restaurant,US
T000207281,A007778,2025-09-18 06:08:00,34.21,M01021,Parts,US
T000207282,A007778,2025-09-18 00:42:00,314.79,M00727,Lodging,US
T000207283,A007778,2025-06-17 09:33:00,14.63,M00772,Restaurant,MX
T000207284,A007778,2025-09-16 20:32:00,25.32,M00780,Lodging,US
T000207285,A007779,2025-02-10 13:11:00,174.86,M00778,Parts,US
T000207286,A007779,2025-10-31 17:16:00,61.32,M00972,Parts,US
T000207287,A007779,2025-06-12 19:10:00,164.51,M00408,Office,CA
T000207288,A007779,2025-09-02 14:24:00,386.2,M00015,Parts,US
T000207289,A007779,2025-07-04 04:38:00,248.88,M01162,Tolls,MX
T000207290,A007779,2025-02-20 22:03:00,49.68,M00641,Retail,US
T000207291,A007779,2025-11-12 19:30:00,16.61,M00235,Restaurant,US
T000207292,A007779,2025-06-05 23:50:00,418.98,M00856,Fuel,US
T000207293,A007779,2025-12-18 17:14:00,146.49,M00931,Retail,US
T000207294,A007779,2025-09-15 03:24:00,50.34,M00850,Lodging,CA
T000207295,A007779,2025-08-20 18:41:00,97.33,M00980,Retail,MX
T000207296,A007779,2025-06-13 15:44:00,33.2,M01079,Restaurant,US
T000207297,A007779,2025-10-28 11:03:00,42.93,M00851,Parts,US
T000207298,A007779,2025-05-21 16:20:00,219.0,M00638,Parts,US
T000207299,A007779,2025-09-12 18:45:00,201.22,M00890,Retail,MX
T000207300,A007779,2025-01-19 10:25:00,85.35,M00989,Tolls,US
T000207301,A007779,2025-02-28 08:07:00,110.29,M00946,Office,US
T000207302,A007779,2025-04-22 10:30:00,81.01,M00562,Lodging,US
T000207303,A007779,2025-07-03 08:11:00,238.42,M01056,Tolls,US
T000207304,A007779,2025-10-21 22:53:00,163.3,M00902,Other,CA
T000207305,A007779,2025-05-15 12:13:00,185.39,M00245,Maintenance,US
T000207306,A007779,2025-05-16 02:44:00,161.94,M00561,Office,US
T000207307,A007779,2025-12-26 19:05:00,125.41,M00671,Tolls,US
T000207308,A007779,2025-09-09 15:16:00,40.17,M00316,,US
T000207309,A007779,2025-03-31 09:34:00,53.72,M01086,Fuel,US
T000207310,A007779,2025-05-24 05:49:00,74.95,M01151,Lodging,CA
T000207311,A007780,2025-11-21 02:35:00,29.34,M00875,Office,US
T000207312,A007780,2025-12-19 18:23:00,74.17,M00616,Parts,US
T000207313,A007780,2025-05-15 21:56:00,94.26,M00286,Restaurant,CA
T000207314,A007780,2025-12-12 18:26:00,113.0,M00609,Office,CA
T000207315,A007780,2025-02-17 15:36:00,128.45,M00564,Tolls,US
T000207316,A007780,2025-02-21 18:45:00,82.47,M00746,Maintenance,US
T000207317,A007780,2025-06-19 01:46:00,338.63,M01195,Fuel,US
T000207318,A007780,2025-07-24 10:07:00,188.62,M00109,Parts,US
T000207319,A007780,2025-03-29 19:28:00,400.67,M00673,Lodging,MX
T000207320,A007780,2025-08-25 15:04:00,39.1,M00096,Other,US
T000207321,A007780,2025-08-08 17:54:00,37.63,M00017,Other,MX
T000207322,A007780,2025-11-29 20:29:00,41.43,M00091,Office,CA
T000207323,A007780,2025-01-13 23:01:00,-88.44,M00849,Maintenance,US
T000207324,A007780,2025-10-12 23:20:00,338.39,M00072,Maintenance,US
T000207325,A007780,2025-11-16 19:11:00,215.5,M00432,Parts,MX
T000207326,A007780,2025-07-30 03:51:00,180.35,M00544,Fuel,CA
T000207327,A007780,2025-07-29 10:34:00,112.34,M00234,Maintenance,US
T000207328,A007780,2025-04-20 15:39:00,320.74,M00894,Retail,US
T000207329,A007780,2025-06-11 02:25:00,76.79,M00262,Lodging,US
T000207330,A007780,2025-08-21 16:13:00,113.84,M00817,Tolls,US
T000207331,A007780,2025-01-12 18:16:00,130.76,M00692,Other,US
T000207332,A007780,2025-04-16 23:12:00,175.23,M00634,Parts,US
T000207333,A007780,2025-08-31 14:37:00,59.69,M00550,Restaurant,US
T000207334,A007780,2025-03-08 00:31:00,326.2,M00903,Office,US
T000207335,A007780,2025-05-24 07:34:00,119.45,M00841,Fuel,US
T000207336,A007781,2025-03-15 22:52:00,192.05,M00279,Lodging,MX
T000207337,A007781,2025-03-03 17:59:00,65.18,M01093,Maintenance,US
T000207338,A007781,2025-04-25 16:32:00,37.87,M00248,Restaurant,US
T000207339,A007781,2025-12-07 21:34:00,136.43,M00616,Fuel,US
T000207340,A007781,2025-08-18 19:08:00,35.67,M00606,Lodging,US
T000207341,A007781,2025-04-25 03:53:00,172.41,M00716,Lodging,US
T000207342,A007781,2025-08-18 14:20:00,329.65,M00286,Lodging,US
T000207343,A007781,2025-11-01 23:40:00,49.35,M00092,Fuel,US
T000207344,A007781,2025-11-12 15:47:00,134.11,M01163,Tolls,US
T000207345,A007781,2025-04-06 15:13:00,76.45,M00304,Lodging,CA
T000207346,A007781,2025-11-12 04:24:00,234.79,M01199,Other,US
T000207347,A007781,2025-04-19 08:05:00,153.1,M00784,Retail,US
T000207348,A007781,2025-11-11 11:07:00,138.96,M00047,Office,US
T000207349,A007781,2025-11-24 14:35:00,29.84,M00018,Tolls,US
T000207350,A007781,2025-03-22 02:59:00,100.52,M00595,Retail,US
T000207351,A007781,2025-02-08 05:09:00,126.15,M01108,Other,US
T000207352,A007781,2025-08-28 15:42:00,213.68,M00602,Other,US
T000207353,A007781,2025-04-18 05:23:00,504.96,M01150,Tolls,US
T000207354,A007781,2025-11-26 21:15:00,182.25,M00533,Fuel,US
T000207355,A007781,2025-02-15 20:58:00,26.35,M00219,Retail,US
T000207356,A007781,2025-02-12 01:55:00,60.0,M00407,Maintenance,MX
T000207357,A007781,2025-03-16 19:34:00,66.26,M00496,Lodging,US
T000207358,A007781,2025-07-01 00:35:00,47.86,M00847,Other,US
T000207359,A007781,2025-02-25 07:31:00,127.95,M00022,Retail,US
T000207360,A007781,2025-08-30 00:10:00,105.6,M00198,Other,US
T000207361,A007782,2025-04-30 19:10:00,389.92,M00454,Tolls,US
T000207362,A007782,2025-04-17 13:21:00,34.04,M00080,Office,US
T000207363,A007782,2025-10-03 22:04:00,753.4,M01084,Tolls,CA
T000207364,A007782,2025-11-26 21:21:00,278.09,M00291,Restaurant,US
T000207365,A007782,2025-02-23 20:39:00,76.28,M00198,Lodging,US
T000207366,A007782,2025-03-23 23:30:00,26.17,M00825,Retail,US
T000207367,A007782,2025-07-11 16:19:00,79.32,M00160,Fuel,US
T000207368,A007782,2025-09-19 23:24:00,176.14,M00690,Restaurant,CA
T000207369,A007782,2025-12-08 21:13:00,60.72,M00886,Retail,US
T000207370,A007782,2025-11-03 04:14:00,399.62,M00412,Retail,MX
T000207371,A007782,2025-06-22 21:17:00,-384.53,M00897,Other,US
T000207372,A007782,2025-06-15 20:15:00,69.86,M01025,Maintenance,CA
T000207373,A007782,2025-01-08 21:37:00,244.81,M01046,Maintenance,US
T000207374,A007782,2025-07-25 17:17:00,284.03,M00419,Other,US
T000207375,A007782,2025-11-24 20:11:00,395.16,M00850,Other,MX
T000207376,A007782,2025-02-21 16:11:00,229.35,M00756,Other,US
T000207377,A007782,2025-05-10 02:22:00,184.47,M00704,Parts,US
T000207378,A007782,2025-01-01 14:25:00,263.47,M00730,Maintenance,US
T000207379,A007782,2025-07-03 12:48:00,91.56,M01141,Tolls,US
T000207380,A007782,2025-01-10 23:25:00,70.79,M00489,Other,US
T000207381,A007782,2025-06-15 05:31:00,34.68,M00273,Retail,US
T000207382,A007782,2025-04-17 06:03:00,152.31,M00074,Restaurant,US
T000207383,A007782,2025-03-09 21:45:00,495.13,M00333,Lodging,US
T000207384,A007782,2025-07-18 11:01:00,63.87,M01037,Lodging,US
T000207385,A007782,2025-06-14 20:35:00,29.4,M00698,Fuel,US
T000207386,A007782,2025-05-30 01:39:00,254.4,M00744,Restaurant,US
T000207387,A007782,2025-03-17 20:06:00,73.06,M01074,Tolls,US
T000207388,A007782,2025-10-13 08:55:00,88.3,M00173,Parts,US
T000207389,A007782,2025-07-27 14:07:00,47.99,M00433,Other,CA
T000207390,A007782,2025-01-18 07:41:00,74.77,M00662,Other,US
T000207391,A007782,2025-06-01 13:56:00,115.89,M00967,Lodging,US
T000207392,A007783,2025-05-07 01:12:00,209.06,M00683,Restaurant,US
T000207393,A007783,2025-01-14 22:19:00,147.12,M00480,Parts,US
T000207394,A007783,2025-03-29 08:26:00,41.59,M00778,Office,CA
T000207395,A007783,2025-09-20 20:16:00,70.61,M00595,Maintenance,US
T000207396,A007783,2025-05-26 13:21:00,76.12,M01148,Other,US
T000207397,A007783,2025-06-03 03:53:00,53.88,M00692,Office,US
T000207398,A007783,2025-02-05 01:52:00,91.47,M00858,Office,US
T000207399,A007783,2025-09-17 17:28:00,51.81,M01086,Parts,MX
T000207400,A007783,2025-01-17 20:44:00,204.48,M01009,Other,US
T000207401,A007783,2025-10-12 18:22:00,32.48,M00472,Tolls,MX
T000207402,A007783,2025-10-22 06:07:00,189.44,M00165,Parts,CA
T000207403,A007783,2025-03-07 08:07:00,13.65,M01059,Parts,MX
T000207404,A007783,2025-08-11 00:48:00,79.57,M00964,Tolls,CA
T000207405,A007783,2025-10-22 22:24:00,137.34,M00297,Lodging,US
T000207406,A007783,2025-02-02 21:27:00,84.36,M00738,Retail,US
T000207407,A007783,2025-12-24 01:17:00,159.86,M00449,Restaurant,US
T000207408,A007783,2025-09-22 12:57:00,219.79,M01097,Fuel,US
T000207409,A007783,2025-03-03 22:18:00,25.95,M00858,Maintenance,US
T000207410,A007784,2025-01-13 23:13:00,213.4,M00925,Lodging,US
T000207411,A007784,2025-01-04 10:55:00,45.45,M00002,Tolls,US
T000207412,A007784,2025-08-23 06:51:00,283.82,M00054,Fuel,MX
T000207413,A007784,2025-12-04 04:40:00,52.11,M00763,Restaurant,US
T000207414,A007784,2025-06-27 02:55:00,40.91,M00525,Parts,US
T000207415,A007784,2025-12-23 19:04:00,84.45,M00984,Retail,US
T000207416,A007784,2025-03-08 19:44:00,71.48,M00401,Parts,US
T000207417,A007784,2025-11-23 00:31:00,65.58,M01118,Restaurant,CA
T000207418,A007784,2025-11-22 21:29:00,64.69,M00544,Maintenance,US
T000207419,A007784,2025-06-26 13:50:00,70.15,M00818,Parts,CA
T000207420,A007784,2025-02-07 06:23:00,335.15,M01069,Lodging,MX
T000207421,A007784,2025-01-22 22:11:00,103.78,M00393,Fuel,CA
T000207422,A007784,2025-09-06 19:27:00,61.26,M00814,Parts,US
T000207423,A007784,2025-04-14 12:06:00,120.47,M00426,Maintenance,US
T000207424,A007784,2025-03-26 05:51:00,302.23,M00567,Restaurant,MX
T000207425,A007784,2025-12-29 21:55:00,142.84,M01098,Tolls,US
T000207426,A007784,2025-07-15 23:42:00,294.42,M00163,Office,US
T000207427,A007784,2025-03-25 00:31:00,135.32,M00867,Fuel,MX
T000207428,A007784,2025-03-10 11:08:00,602.88,M00322,Tolls,US
T000207429,A007784,2025-01-06 03:57:00,48.09,M00202,Parts,US
T000207430,A007784,2025-01-26 10:07:00,53.77,M00202,Tolls,US
T000207431,A007784,2025-05-04 18:28:00,289.35,M00256,Office,US
T000207432,A007784,2025-01-16 06:22:00,140.2,M00151,Maintenance,US
T000207433,A007784,2025-04-20 05:02:00,83.51,M00023,Maintenance,US
T000207434,A007784,2025-08-24 04:20:00,99.17,M00922,,US
T000207435,A007784,2025-04-09 15:29:00,874.68,M00615,Tolls,US
T000207436,A007784,2025-09-30 00:32:00,179.65,M00737,Retail,US
T000207437,A007784,2025-01-12 02:11:00,19.96,M00643,Fuel,US
T000207438,A007784,2025-01-20 12:49:00,99.04,M00991,Fuel,US
T000207439,A007784,2025-09-01 03:50:00,865.36,M00015,Lodging,US
T000207440,A007785,2025-06-04 10:14:00,41.29,M00216,Lodging,US
T000207441,A007785,2025-05-14 03:10:00,126.19,M00636,Retail,US
T000207442,A007785,2025-08-14 12:55:00,113.0,M00882,Restaurant,US
T000207443,A007785,2025-04-27 01:51:00,374.04,M00349,Restaurant,US
T000207444,A007785,2025-11-06 16:49:00,223.94,M00813,Fuel,US
T000207445,A007785,2025-08-13 22:52:00,422.15,M00232,Parts,US
T000207446,A007785,2025-11-23 19:32:00,298.08,M00030,,US
T000207447,A007785,2025-04-25 14:24:00,481.67,M00838,Fuel,MX
T000207448,A007785,2025-07-11 15:22:00,97.11,M00536,Lodging,US
T000207449,A007785,2025-09-12 23:05:00,167.97,M00285,Parts,US
T000207450,A007785,2025-12-17 09:24:00,155.1,M00963,Office,CA
T000207451,A007785,2025-10-17 22:08:00,61.58,M00468,Lodging,US
T000207452,A007785,2025-01-20 14:41:00,423.36,M00524,Office,US
T000207453,A007785,2025-03-04 00:40:00,222.42,M00957,Lodging,US
T000207454,A007785,2025-10-20 05:26:00,451.71,M00348,Office,CA
T000207455,A007785,2025-07-04 09:18:00,60.09,M00122,Lodging,US
T000207456,A007785,2025-08-06 14:00:00,71.2,M01073,Restaurant,US
T000207457,A007785,2025-07-04 14:06:00,30.39,M00716,Tolls,US
T000207458,A007785,2025-04-11 19:53:00,126.66,M00265,Other,MX
T000207459,A007785,2025-01-14 23:57:00,30.39,M00418,Other,US
T000207460,A007785,2025-08-16 09:14:00,328.68,M00146,Tolls,US
T000207461,A007785,2025-10-05 02:00:00,81.23,M00805,Office,CA
T000207462,A007785,2025-03-19 21:30:00,61.5,M01047,Tolls,CA
T000207463,A007785,2025-06-22 16:28:00,188.21,M00967,Lodging,MX
T000207464,A007785,2025-06-15 23:27:00,99.55,M00927,Lodging,US
T000207465,A007785,2025-03-15 13:42:00,59.33,M00323,Office,MX
T000207466,A007785,2025-05-30 11:54:00,73.7,M00068,Fuel,CA
T000207467,A007785,2025-10-24 12:38:00,200.65,M00059,Maintenance,US
T000207468,A007785,2025-02-10 01:56:00,89.16,M00950,Maintenance,US
T000207469,A007785,2025-10-29 16:56:00,233.82,M00689,Lodging,CA
T000207470,A007785,2025-09-05 07:16:00,182.59,M00563,Parts,US
T000207471,A007785,2025-04-30 22:57:00,302.08,M00093,Lodging,US
T000207472,A007786,2025-05-24 02:53:00,102.57,M00548,Retail,US
T000207473,A007786,2025-08-06 07:54:00,348.68,M00866,Retail,US
T000207474,A007786,2025-01-12 16:42:00,169.46,M00044,Other,US
T000207475,A007786,2025-02-28 17:46:00,136.8,M00433,Office,US
T000207476,A007786,2025-05-22 09:52:00,81.28,M00665,Other,US
T000207477,A007786,2025-10-26 04:26:00,46.01,M00250,Other,US
T000207478,A007786,2025-12-27 13:00:00,70.29,M00022,Lodging,US
T000207479,A007786,2025-11-09 00:00:00,95.35,M00198,Retail,US
T000207480,A007786,2025-01-17 16:53:00,26.75,M00836,Fuel,US
T000207481,A007786,2025-11-16 18:29:00,118.85,M00936,Other,US
T000207482,A007786,2025-08-02 11:58:00,160.47,M00449,Maintenance,US
T000207483,A007786,2025-10-17 00:08:00,61.85,M00006,Restaurant,US
T000207484,A007786,2025-11-27 08:07:00,232.89,M00071,Other,US
T000207485,A007786,2025-05-01 21:56:00,213.91,M00705,Office,MX
T000207486,A007786,2025-11-22 13:35:00,29.59,M00301,Tolls,CA
T000207487,A007786,2025-04-11 12:17:00,279.38,M00351,Office,MX
T000207488,A007786,2025-05-16 00:51:00,709.12,M00668,Maintenance,US
T000207489,A007786,2025-05-05 16:20:00,91.31,M00251,Fuel,US
T000207490,A007786,2025-02-23 01:27:00,146.3,M00553,Fuel,CA
T000207491,A007786,2025-12-18 18:59:00,315.64,M01193,Maintenance,US
T000207492,A007786,2025-06-12 21:01:00,44.24,M00438,Lodging,CA
T000207493,A007786,2025-12-26 05:02:00,56.99,M00645,Office,US
T000207494,A007786,2025-03-22 13:50:00,164.46,M01130,Maintenance,US
T000207495,A007786,2025-10-20 02:41:00,368.01,M00740,Fuel,US
T000207496,A007786,2025-12-16 06:09:00,135.56,M00636,Maintenance,US
T000207497,A007786,2025-05-23 17:00:00,78.94,M00205,Maintenance,US
T000207498,A007786,2025-03-23 14:57:00,104.2,M01157,Tolls,US
T000207499,A007786,2025-05-16 09:58:00,103.5,M00940,Restaurant,US
T000207500,A007787,2025-04-03 20:49:00,105.92,M00370,Parts,US
T000207501,A007787,2025-02-21 12:40:00,161.53,M00670,Fuel,US
T000207502,A007787,2025-06-27 19:52:00,94.71,M00200,Fuel,US
T000207503,A007787,2025-09-14 05:07:00,80.75,M00801,Tolls,MX
T000207504,A007787,2025-05-31 15:54:00,96.48,M00371,Lodging,US
T000207505,A007787,2025-08-13 03:07:00,58.6,M00691,Office,US
T000207506,A007787,2025-08-14 15:13:00,27.72,M00022,Tolls,US
T000207507,A007787,2025-12-08 03:28:00,69.46,M00043,Restaurant,MX
T000207508,A007787,2025-10-16 12:45:00,98.51,M00484,Retail,CA
T000207509,A007787,2025-06-03 13:04:00,75.51,M00891,Other,US
T000207510,A007787,2025-04-11 15:19:00,182.78,M00007,Parts,MX
T000207511,A007787,2025-05-05 17:22:00,135.93,M00467,Lodging,US
T000207512,A007787,2025-01-05 22:12:00,160.33,M00740,Parts,US
T000207513,A007787,2025-03-07 22:51:00,82.32,M00590,Maintenance,US
T000207514,A007787,2025-12-11 14:46:00,2470.34,M01134,Office,US
T000207515,A007787,2025-12-04 08:44:00,95.67,M00037,Fuel,CA
T000207516,A007787,2025-03-15 22:10:00,65.25,M00744,Fuel,US
T000207517,A007787,2025-10-06 20:14:00,67.13,M00703,Lodging,CA
T000207518,A007787,2025-06-10 00:34:00,71.4,M00676,Parts,US
T000207519,A007787,2025-02-16 12:20:00,52.43,M00144,Office,US
T000207520,A007787,2025-12-21 22:26:00,14.21,M00501,Other,CA
T000207521,A007787,2025-06-12 10:02:00,21.28,M01114,Fuel,CA
T000207522,A007788,2025-08-13 20:07:00,123.76,M00942,Restaurant,US
T000207523,A007788,2025-01-30 13:21:00,205.38,M00196,Restaurant,US
T000207524,A007788,2025-09-01 09:55:00,55.48,M00722,Restaurant,US
T000207525,A007788,2025-12-26 05:35:00,232.93,M01091,Other,US
T000207526,A007788,2025-10-07 19:11:00,219.62,M00806,Lodging,US
T000207527,A007788,2025-07-17 14:04:00,123.31,M00547,Tolls,US
T000207528,A007788,2025-11-09 18:02:00,133.29,M00765,Maintenance,US
T000207529,A007788,2025-06-07 23:09:00,112.95,M00568,Fuel,MX
T000207530,A007788,2025-04-19 06:27:00,49.55,M00676,Maintenance,MX
T000207531,A007788,2025-05-05 08:47:00,113.14,M00098,Retail,US
T000207532,A007788,2025-11-22 16:43:00,30.31,M01112,Tolls,US
T000207533,A007788,2025-07-14 08:05:00,48.11,M00111,Maintenance,US
T000207534,A007788,2025-07-16 20:30:00,178.29,M00267,Parts,US
T000207535,A007788,2025-11-27 10:36:00,183.94,M00026,Other,US
T000207536,A007788,2025-06-02 06:29:00,34.25,M00643,Other,MX
T000207537,A007788,2025-07-16 00:08:00,34.97,M01143,Parts,US
T000207538,A007788,2025-10-17 21:40:00,92.3,M00611,Parts,US
T000207539,A007788,2025-01-15 19:32:00,31.48,M01168,Fuel,US
T000207540,A007788,2025-01-17 18:29:00,84.42,M01049,Restaurant,MX
T000207541,A007788,2025-03-23 23:31:00,223.16,M00809,Tolls,US
T000207542,A007788,2025-11-30 18:39:00,159.69,M01021,Office,MX
T000207543,A007788,2025-03-10 11:03:00,80.91,M00637,Tolls,US
T000207544,A007788,2025-03-10 07:55:00,411.35,M00777,Restaurant,US
T000207545,A007788,2025-09-16 21:43:00,78.49,M01036,Lodging,US
T000207546,A007788,2025-01-05 03:41:00,146.35,M00689,Parts,US
T000207547,A007788,2025-03-15 20:13:00,239.27,M00701,Fuel,US
T000207548,A007788,2025-05-17 08:44:00,62.57,M01047,Lodging,CA
T000207549,A007788,2025-08-01 00:45:00,73.51,M00578,Other,MX
T000207550,A007788,2025-01-22 18:32:00,21.92,M01053,Fuel,US
T000207551,A007788,2025-03-23 11:51:00,297.99,M00307,Lodging,CA
T000207552,A007788,2025-11-03 02:19:00,270.25,M00312,Fuel,MX
T000207553,A007788,2025-01-07 06:21:00,206.07,M01168,Maintenance,US
T000207554,A007788,2025-06-23 18:28:00,142.03,M00553,Tolls,CA
T000207555,A007788,2025-05-19 22:32:00,124.71,M00186,Office,US
T000207556,A007788,2025-01-05 20:40:00,141.94,M00730,Parts,MX
T000207557,A007788,2025-09-29 04:02:00,82.82,M00469,Maintenance,US
T000207558,A007789,2025-10-25 12:01:00,89.49,M00156,Lodging,US
T000207559,A007789,2025-11-05 07:25:00,37.69,M00002,Other,US
T000207560,A007789,2025-09-29 05:03:00,168.96,M00744,Lodging,US
T000207561,A007789,2025-08-15 01:37:00,216.86,M00295,Parts,MX
T000207562,A007789,2025-03-26 14:43:00,64.35,M00337,Retail,US
T000207563,A007789,2025-09-01 17:11:00,107.41,M00301,Tolls,US
T000207564,A007789,2025-10-24 18:23:00,174.72,M00810,Office,US
T000207565,A007789,2025-01-11 05:07:00,22.09,M00817,Other,MX
T000207566,A007789,2025-03-04 11:44:00,64.1,M00921,Retail,US
T000207567,A007789,2025-02-05 21:49:00,456.55,M00818,Tolls,US
T000207568,A007789,2025-02-02 15:16:00,66.36,M00308,Office,MX
T000207569,A007789,2025-05-01 09:33:00,175.76,M00471,Tolls,US
T000207570,A007789,2025-02-28 06:33:00,58.91,M00053,Fuel,US
T000207571,A007789,2025-09-23 13:12:00,124.25,M00785,Parts,US
T000207572,A007789,2025-12-01 15:04:00,21.06,M00871,Fuel,US
T000207573,A007789,2025-11-10 16:01:00,44.25,M00986,Tolls,US
T000207574,A007789,2025-02-22 03:43:00,257.05,M00169,Parts,US
T000207575,A007789,2025-02-13 05:08:00,175.71,M00352,Retail,CA
T000207576,A007789,2025-01-20 23:25:00,323.46,M00021,Lodging,US
T000207577,A007789,2025-06-16 09:14:00,49.28,M01157,Tolls,US
T000207578,A007789,2025-07-22 05:50:00,29.66,M00296,Lodging,CA
T000207579,A007789,2025-08-30 22:29:00,58.9,M01169,Tolls,US
T000207580,A007789,2025-04-02 04:49:00,71.68,M00892,Maintenance,US
T000207581,A007789,2025-09-02 16:33:00,250.51,M00585,Maintenance,CA
T000207582,A007789,2025-05-22 08:03:00,158.85,M01043,Restaurant,US
T000207583,A007789,2025-04-28 01:55:00,58.47,M00077,Tolls,CA
T000207584,A007790,2025-11-23 07:08:00,81.68,M00920,Lodging,US
T000207585,A007790,2025-06-30 20:24:00,133.61,M01187,Tolls,US
T000207586,A007790,2025-04-25 11:59:00,219.19,M00864,Parts,US
T000207587,A007790,2025-07-10 01:17:00,268.64,M00771,Fuel,US
T000207588,A007790,2025-12-14 11:24:00,88.39,M00847,Tolls,CA
T000207589,A007790,2025-09-13 05:56:00,192.07,M00914,Other,MX
T000207590,A007790,2025-03-17 22:58:00,68.55,M00556,Parts,MX
T000207591,A007790,2025-09-23 11:26:00,73.83,M00844,Maintenance,US
T000207592,A007790,2025-11-15 08:40:00,151.91,M00210,Restaurant,US
T000207593,A007790,2025-10-28 00:43:00,17.45,M00457,Maintenance,US
T000207594,A007790,2025-06-26 00:59:00,25.02,M00179,Other,CA
T000207595,A007790,2025-07-15 19:51:00,374.67,M00196,Tolls,US
T000207596,A007790,2025-12-02 10:04:00,47.57,M00626,Office,US
T000207597,A007790,2025-08-16 14:35:00,98.81,M00366,Maintenance,US
T000207598,A007790,2025-03-19 11:51:00,174.65,M00063,Other,MX
T000207599,A007790,2025-08-11 16:58:00,107.06,M01012,Office,US
T000207600,A007790,2025-04-08 18:19:00,25.72,M00042,Retail,US
T000207601,A007790,2025-08-26 17:28:00,58.23,M00518,Maintenance,US
T000207602,A007790,2025-04-01 01:01:00,114.4,M01045,Retail,US
T000207603,A007790,2025-06-03 00:43:00,146.17,M00430,Fuel,US
T000207604,A007790,2025-11-24 11:36:00,79.28,M00205,Maintenance,US
T000207605,A007790,2025-07-07 14:57:00,429.86,M00661,Lodging,CA
T000207606,A007790,2025-08-17 06:41:00,573.77,M01014,Tolls,CA
T000207607,A007790,2025-06-23 23:03:00,64.57,M00314,Maintenance,MX
T000207608,A007790,2025-09-23 19:18:00,77.04,M00707,Maintenance,US
T000207609,A007790,2025-02-22 08:09:00,234.6,M00609,Retail,US
T000207610,A007791,2025-12-16 12:21:00,289.96,M01120,Fuel,US
T000207611,A007791,2025-02-09 17:18:00,85.01,M00080,Office,US
T000207612,A007791,2025-12-28 20:28:00,567.19,M00875,Other,MX
T000207613,A007791,2025-01-21 08:21:00,295.46,M00395,Lodging,US
T000207614,A007791,2025-08-28 06:57:00,249.32,M00143,Office,US
T000207615,A007791,2025-09-16 04:31:00,386.74,M00109,Office,MX
T000207616,A007791,2025-03-08 15:50:00,236.52,M00838,Fuel,MX
T000207617,A007791,2025-08-09 14:09:00,29.37,M00475,Tolls,US
T000207618,A007791,2025-10-28 15:01:00,138.3,M00909,Office,US
T000207619,A007791,2025-05-12 23:34:00,68.77,M00152,Office,US
T000207620,A007791,2025-10-11 21:54:00,103.2,M00869,Other,US
T000207621,A007791,2025-08-23 01:28:00,389.62,M00038,Lodging,CA
T000207622,A007791,2025-01-08 07:10:00,174.64,M01187,Retail,US
T000207623,A007791,2025-08-23 14:26:00,298.99,M00411,Other,CA
T000207624,A007791,2025-12-30 02:26:00,79.1,M01002,Parts,MX
T000207625,A007791,2025-09-11 16:42:00,49.9,M00416,Fuel,US
T000207626,A007791,2025-07-15 11:30:00,472.85,M00108,Other,US
T000207627,A007791,2025-10-09 21:32:00,100.14,M00915,,US
T000207628,A007791,2025-07-04 13:37:00,87.66,M01163,Parts,US
T000207629,A007791,2025-07-22 07:52:00,158.69,M00994,Fuel,US
T000207630,A007791,2025-07-01 22:53:00,54.46,M00889,Restaurant,MX
T000207631,A007791,2025-08-09 20:08:00,63.28,M00977,Parts,US
T000207632,A007791,2025-12-25 17:26:00,74.69,M00679,Restaurant,MX
T000207633,A007791,2025-06-19 06:45:00,79.36,M00419,Restaurant,US
T000207634,A007791,2025-09-12 10:48:00,79.11,M00024,Fuel,US
T000207635,A007791,2025-10-25 16:23:00,70.22,M00771,Maintenance,US
T000207636,A007791,2025-01-25 02:08:00,47.6,M00611,Retail,MX
T000207637,A007791,2025-07-05 21:34:00,28.62,M00323,Retail,US
T000207638,A007791,2025-12-08 03:01:00,253.02,M00068,Maintenance,US
T000207639,A007791,2025-04-01 12:37:00,123.55,M01127,Fuel,US
T000207640,A007791,2025-11-04 11:46:00,89.69,M00802,Parts,US
T000207641,A007791,2025-05-26 19:41:00,369.45,M00909,Lodging,US
T000207642,A007791,2025-10-15 18:59:00,193.86,M00601,Office,MX
T000207643,A007792,2025-12-07 21:18:00,671.69,M00953,Office,US
T000207644,A007792,2025-07-04 20:57:00,108.84,M00820,Lodging,US
T000207645,A007792,2025-09-01 07:42:00,86.36,M00334,Other,US
T000207646,A007792,2025-10-12 18:50:00,571.04,M01171,Office,CA
T000207647,A007792,2025-01-31 11:07:00,597.84,M00444,Office,US
